Ciudad;Fecha;Temperatura;Latitud;Longitud
Viena;2021-4-6;13;48.2082;16.3738
Viena;2021-4-7;13;48.2082;16.3738
Viena;2021-4-8;7;48.2082;16.3738
Viena;2021-4-9;11;48.2082;16.3738
Viena;2021-4-10;9;48.2082;16.3738
Viena;2021-4-11;7;48.2082;16.3738
Viena;2021-4-12;8;48.2082;16.3738
Viena;2021-4-13;7;48.2082;16.3738
Viena;2021-4-14;8;48.2082;16.3738
Viena;2021-4-15;13;48.2082;16.3738
Viena;2021-4-16;6;48.2082;16.3738
Viena;2021-4-17;13;48.2082;16.3738
Viena;2021-4-18;11;48.2082;16.3738
Viena;2021-4-19;13;48.2082;16.3738
Viena;2021-4-20;8;48.2082;16.3738
Viena;2021-4-21;11;48.2082;16.3738
Viena;2021-4-22;10;48.2082;16.3738
Viena;2021-4-23;6;48.2082;16.3738
Viena;2021-4-24;11;48.2082;16.3738
Viena;2021-4-25;9;48.2082;16.3738
Viena;2021-4-26;11;48.2082;16.3738
Viena;2021-4-27;6;48.2082;16.3738
Viena;2021-4-28;5;48.2082;16.3738
Viena;2021-4-29;10;48.2082;16.3738
Viena;2021-4-30;10;48.2082;16.3738
Viena;2021-5-1;9;48.2082;16.3738
Viena;2021-5-2;12;48.2082;16.3738
Viena;2021-5-3;15;48.2082;16.3738
Viena;2021-5-4;9;48.2082;16.3738
Viena;2021-5-5;9;48.2082;16.3738
Viena;2021-5-6;19;48.2082;16.3738
Viena;2021-5-7;15;48.2082;16.3738
Viena;2021-5-8;18;48.2082;16.3738
Viena;2021-5-9;15;48.2082;16.3738
Viena;2021-5-10;9;48.2082;16.3738
Viena;2021-5-11;15;48.2082;16.3738
Viena;2021-5-12;16;48.2082;16.3738
Viena;2021-5-13;16;48.2082;16.3738
Viena;2021-5-14;9;48.2082;16.3738
Viena;2021-5-15;10;48.2082;16.3738
Viena;2021-5-16;14;48.2082;16.3738
Viena;2021-5-17;12;48.2082;16.3738
Viena;2021-5-18;18;48.2082;16.3738
Viena;2021-5-19;16;48.2082;16.3738
Viena;2021-5-20;10;48.2082;16.3738
Viena;2021-5-21;11;48.2082;16.3738
Viena;2021-5-22;15;48.2082;16.3738
Viena;2021-5-23;18;48.2082;16.3738
Viena;2021-5-24;9;48.2082;16.3738
Viena;2021-5-25;18;48.2082;16.3738
Viena;2021-5-26;15;48.2082;16.3738
Viena;2021-5-27;13;48.2082;16.3738
Viena;2021-5-28;13;48.2082;16.3738
Viena;2021-5-29;17;48.2082;16.3738
Viena;2021-5-30;14;48.2082;16.3738
Viena;2021-5-31;15;48.2082;16.3738
Viena;2021-6-1;16;48.2082;16.3738
Viena;2021-6-2;21;48.2082;16.3738
Viena;2021-6-3;18;48.2082;16.3738
Viena;2021-6-4;16;48.2082;16.3738
Viena;2021-6-5;16;48.2082;16.3738
Viena;2021-6-6;18;48.2082;16.3738
Viena;2021-6-7;16;48.2082;16.3738
Viena;2021-6-8;20;48.2082;16.3738
Viena;2021-6-9;16;48.2082;16.3738
Viena;2021-6-10;16;48.2082;16.3738
Viena;2021-6-11;14;48.2082;16.3738
Viena;2021-6-12;18;48.2082;16.3738
Viena;2021-6-13;17;48.2082;16.3738
Viena;2021-6-14;15;48.2082;16.3738
Viena;2021-6-15;18;48.2082;16.3738
Viena;2021-6-16;18;48.2082;16.3738
Viena;2021-6-17;15;48.2082;16.3738
Viena;2021-6-18;16;48.2082;16.3738
Viena;2021-6-19;13;48.2082;16.3738
Viena;2021-6-20;21;48.2082;16.3738
Viena;2021-6-21;17;48.2082;16.3738
Viena;2021-6-22;18;48.2082;16.3738
Viena;2021-6-23;18;48.2082;16.3738
Viena;2021-6-24;16;48.2082;16.3738
Viena;2021-6-25;22;48.2082;16.3738
Viena;2021-6-26;20;48.2082;16.3738
Viena;2021-6-27;22;48.2082;16.3738
Viena;2021-6-28;20;48.2082;16.3738
Viena;2021-6-29;21;48.2082;16.3738
Viena;2021-6-30;22;48.2082;16.3738
Viena;2021-7-1;15;48.2082;16.3738
Viena;2021-7-2;16;48.2082;16.3738
Viena;2021-7-3;17;48.2082;16.3738
Viena;2021-7-4;19;48.2082;16.3738
Viena;2021-7-5;18;48.2082;16.3738
Viena;2021-7-6;19;48.2082;16.3738
Viena;2021-7-7;19;48.2082;16.3738
Viena;2021-7-8;16;48.2082;16.3738
Viena;2021-7-9;15;48.2082;16.3738
Viena;2021-7-10;21;48.2082;16.3738
Viena;2021-7-11;24;48.2082;16.3738
Viena;2021-7-12;24;48.2082;16.3738
Viena;2021-7-13;23;48.2082;16.3738
Viena;2021-7-14;18;48.2082;16.3738
Viena;2021-7-15;18;48.2082;16.3738
Viena;2021-7-16;19;48.2082;16.3738
Viena;2021-7-17;20;48.2082;16.3738
Viena;2021-7-18;21;48.2082;16.3738
Viena;2021-7-19;15;48.2082;16.3738
Viena;2021-7-20;16;48.2082;16.3738
Viena;2021-7-21;16;48.2082;16.3738
Viena;2021-7-22;15;48.2082;16.3738
Viena;2021-7-23;15;48.2082;16.3738
Viena;2021-7-24;18;48.2082;16.3738
Viena;2021-7-25;22;48.2082;16.3738
Viena;2021-7-26;21;48.2082;16.3738
Viena;2021-7-27;24;48.2082;16.3738
Viena;2021-7-28;17;48.2082;16.3738
Viena;2021-7-29;19;48.2082;16.3738
Viena;2021-7-30;21;48.2082;16.3738
Viena;2021-7-31;22;48.2082;16.3738
Viena;2021-8-1;16;48.2082;16.3738
Viena;2021-8-2;15;48.2082;16.3738
Viena;2021-8-3;18;48.2082;16.3738
Viena;2021-8-4;20;48.2082;16.3738
Viena;2021-8-5;18;48.2082;16.3738
Viena;2021-8-6;18;48.2082;16.3738
Viena;2021-8-7;21;48.2082;16.3738
Viena;2021-8-8;22;48.2082;16.3738
Viena;2021-8-9;18;48.2082;16.3738
Viena;2021-8-10;21;48.2082;16.3738
Viena;2021-8-11;18;48.2082;16.3738
Viena;2021-8-12;19;48.2082;16.3738
Viena;2021-8-13;20;48.2082;16.3738
Viena;2021-8-14;15;48.2082;16.3738
Viena;2021-8-15;20;48.2082;16.3738
Viena;2021-8-16;22;48.2082;16.3738
Viena;2021-8-17;19;48.2082;16.3738
Viena;2021-8-18;21;48.2082;16.3738
Viena;2021-8-19;16;48.2082;16.3738
Viena;2021-8-20;15;48.2082;16.3738
Viena;2021-8-21;21;48.2082;16.3738
Viena;2021-8-22;21;48.2082;16.3738
Viena;2021-8-23;16;48.2082;16.3738
Viena;2021-8-24;16;48.2082;16.3738
Viena;2021-8-25;16;48.2082;16.3738
Viena;2021-8-26;22;48.2082;16.3738
Viena;2021-8-27;19;48.2082;16.3738
Viena;2021-8-28;21;48.2082;16.3738
Viena;2021-8-29;18;48.2082;16.3738
Viena;2021-8-30;22;48.2082;16.3738
Viena;2021-8-31;21;48.2082;16.3738
Viena;2021-9-1;15;48.2082;16.3738
Viena;2021-9-2;12;48.2082;16.3738
Viena;2021-9-3;18;48.2082;16.3738
Viena;2021-9-4;19;48.2082;16.3738
Viena;2021-9-5;19;48.2082;16.3738
Viena;2021-9-6;14;48.2082;16.3738
Viena;2021-9-7;19;48.2082;16.3738
Viena;2021-9-8;11;48.2082;16.3738
Viena;2021-9-9;12;48.2082;16.3738
Viena;2021-9-10;19;48.2082;16.3738
Viena;2021-9-11;12;48.2082;16.3738
Viena;2021-9-12;19;48.2082;16.3738
Viena;2021-9-13;14;48.2082;16.3738
Viena;2021-9-14;13;48.2082;16.3738
Viena;2021-9-15;18;48.2082;16.3738
Viena;2021-9-16;18;48.2082;16.3738
Viena;2021-9-17;12;48.2082;16.3738
Viena;2021-9-18;14;48.2082;16.3738
Viena;2021-9-19;13;48.2082;16.3738
Viena;2021-9-20;13;48.2082;16.3738
Viena;2021-9-21;17;48.2082;16.3738
Viena;2021-9-22;12;48.2082;16.3738
Viena;2021-9-23;18;48.2082;16.3738
Viena;2021-9-24;13;48.2082;16.3738
Viena;2021-9-25;12;48.2082;16.3738
Viena;2021-9-26;12;48.2082;16.3738
Viena;2021-9-27;12;48.2082;16.3738
Viena;2021-9-28;11;48.2082;16.3738
Viena;2021-9-29;14;48.2082;16.3738
Viena;2021-9-30;16;48.2082;16.3738
Viena;2021-10-1;11;48.2082;16.3738
Viena;2021-10-2;13;48.2082;16.3738
Viena;2021-10-3;7;48.2082;16.3738
Viena;2021-10-4;9;48.2082;16.3738
Viena;2021-10-5;12;48.2082;16.3738
Viena;2021-10-6;7;48.2082;16.3738
Viena;2021-10-7;7;48.2082;16.3738
Viena;2021-10-8;10;48.2082;16.3738
Viena;2021-10-9;12;48.2082;16.3738
Viena;2021-10-10;13;48.2082;16.3738
Viena;2021-10-11;10;48.2082;16.3738
Viena;2021-10-12;9;48.2082;16.3738
Viena;2021-10-13;7;48.2082;16.3738
Viena;2021-10-14;9;48.2082;16.3738
Viena;2021-10-15;7;48.2082;16.3738
Viena;2021-10-16;7;48.2082;16.3738
Viena;2021-10-17;13;48.2082;16.3738
Viena;2021-10-18;13;48.2082;16.3738
Viena;2021-10-19;9;48.2082;16.3738
Viena;2021-10-20;11;48.2082;16.3738
Viena;2021-10-21;7;48.2082;16.3738
Viena;2021-10-22;11;48.2082;16.3738
Viena;2021-10-23;8;48.2082;16.3738
Viena;2021-10-24;13;48.2082;16.3738
Viena;2021-10-25;13;48.2082;16.3738
Viena;2021-10-26;8;48.2082;16.3738
Viena;2021-10-27;9;48.2082;16.3738
Viena;2021-10-28;11;48.2082;16.3738
Viena;2021-10-29;13;48.2082;16.3738
Viena;2021-10-30;9;48.2082;16.3738
Viena;2021-10-31;9;48.2082;16.3738
Viena;2021-11-1;6;48.2082;16.3738
Viena;2021-11-2;5;48.2082;16.3738
Viena;2021-11-3;2;48.2082;16.3738
Viena;2021-11-4;5;48.2082;16.3738
Viena;2021-11-5;2;48.2082;16.3738
Viena;2021-11-6;6;48.2082;16.3738
Viena;2021-11-7;3;48.2082;16.3738
Viena;2021-11-8;5;48.2082;16.3738
Viena;2021-11-9;2;48.2082;16.3738
Viena;2021-11-10;5;48.2082;16.3738
Viena;2021-11-11;5;48.2082;16.3738
Viena;2021-11-12;4;48.2082;16.3738
Viena;2021-11-13;4;48.2082;16.3738
Viena;2021-11-14;3;48.2082;16.3738
Viena;2021-11-15;6;48.2082;16.3738
Viena;2021-11-16;5;48.2082;16.3738
Viena;2021-11-17;3;48.2082;16.3738
Viena;2021-11-18;4;48.2082;16.3738
Viena;2021-11-19;3;48.2082;16.3738
Viena;2021-11-20;3;48.2082;16.3738
Viena;2021-11-21;5;48.2082;16.3738
Viena;2021-11-22;3;48.2082;16.3738
Viena;2021-11-23;4;48.2082;16.3738
Viena;2021-11-24;6;48.2082;16.3738
Viena;2021-11-25;6;48.2082;16.3738
Viena;2021-11-26;6;48.2082;16.3738
Viena;2021-11-27;2;48.2082;16.3738
Viena;2021-11-28;5;48.2082;16.3738
Viena;2021-11-29;3;48.2082;16.3738
Viena;2021-11-30;5;48.2082;16.3738
Viena;2021-12-1;1;48.2082;16.3738
Viena;2021-12-2;0;48.2082;16.3738
Viena;2021-12-3;1;48.2082;16.3738
Viena;2021-12-4;2;48.2082;16.3738
Viena;2021-12-5;1;48.2082;16.3738
Viena;2021-12-6;1;48.2082;16.3738
Viena;2021-12-7;2;48.2082;16.3738
Viena;2021-12-8;0;48.2082;16.3738
Viena;2021-12-9;1;48.2082;16.3738
Viena;2021-12-10;1;48.2082;16.3738
Viena;2021-12-11;1;48.2082;16.3738
Viena;2021-12-12;1;48.2082;16.3738
Viena;2021-12-13;0;48.2082;16.3738
Viena;2021-12-14;2;48.2082;16.3738
Viena;2021-12-15;1;48.2082;16.3738
Viena;2021-12-16;0;48.2082;16.3738
Viena;2021-12-17;1;48.2082;16.3738
Viena;2021-12-18;0;48.2082;16.3738
Viena;2021-12-19;1;48.2082;16.3738
Viena;2021-12-20;2;48.2082;16.3738
Viena;2021-12-21;0;48.2082;16.3738
Viena;2021-12-22;2;48.2082;16.3738
Viena;2021-12-23;1;48.2082;16.3738
Viena;2021-12-24;2;48.2082;16.3738
Viena;2021-12-25;2;48.2082;16.3738
Viena;2021-12-26;0;48.2082;16.3738
Viena;2021-12-27;0;48.2082;16.3738
Viena;2021-12-28;0;48.2082;16.3738
Viena;2021-12-29;1;48.2082;16.3738
Viena;2021-12-30;1;48.2082;16.3738
Viena;2021-12-31;0;48.2082;16.3738
Viena;2022-1-1;-1;48.2082;16.3738
Viena;2022-1-2;0;48.2082;16.3738
Viena;2022-1-3;0;48.2082;16.3738
Viena;2022-1-4;-2;48.2082;16.3738
Viena;2022-1-5;0;48.2082;16.3738
Viena;2022-1-6;0;48.2082;16.3738
Viena;2022-1-7;0;48.2082;16.3738
Viena;2022-1-8;-2;48.2082;16.3738
Viena;2022-1-9;-1;48.2082;16.3738
Viena;2022-1-10;-2;48.2082;16.3738
Viena;2022-1-11;-1;48.2082;16.3738
Viena;2022-1-12;-2;48.2082;16.3738
Viena;2022-1-13;0;48.2082;16.3738
Viena;2022-1-14;-2;48.2082;16.3738
Viena;2022-1-15;0;48.2082;16.3738
Viena;2022-1-16;-2;48.2082;16.3738
Viena;2022-1-17;0;48.2082;16.3738
Viena;2022-1-18;-1;48.2082;16.3738
Viena;2022-1-19;-1;48.2082;16.3738
Viena;2022-1-20;-2;48.2082;16.3738
Viena;2022-1-21;-1;48.2082;16.3738
Viena;2022-1-22;-1;48.2082;16.3738
Viena;2022-1-23;0;48.2082;16.3738
Viena;2022-1-24;-2;48.2082;16.3738
Viena;2022-1-25;0;48.2082;16.3738
Viena;2022-1-26;-2;48.2082;16.3738
Viena;2022-1-27;-2;48.2082;16.3738
Viena;2022-1-28;-2;48.2082;16.3738
Viena;2022-1-29;0;48.2082;16.3738
Viena;2022-1-30;0;48.2082;16.3738
Viena;2022-1-31;0;48.2082;16.3738
Viena;2022-2-1;2;48.2082;16.3738
Viena;2022-2-2;0;48.2082;16.3738
Viena;2022-2-3;2;48.2082;16.3738
Viena;2022-2-4;2;48.2082;16.3738
Viena;2022-2-5;1;48.2082;16.3738
Viena;2022-2-6;1;48.2082;16.3738
Viena;2022-2-7;1;48.2082;16.3738
Viena;2022-2-8;1;48.2082;16.3738
Viena;2022-2-9;1;48.2082;16.3738
Viena;2022-2-10;2;48.2082;16.3738
Viena;2022-2-11;-1;48.2082;16.3738
Viena;2022-2-12;-1;48.2082;16.3738
Viena;2022-2-13;0;48.2082;16.3738
Viena;2022-2-14;1;48.2082;16.3738
Viena;2022-2-15;0;48.2082;16.3738
Viena;2022-2-16;-1;48.2082;16.3738
Viena;2022-2-17;1;48.2082;16.3738
Viena;2022-2-18;2;48.2082;16.3738
Viena;2022-2-19;0;48.2082;16.3738
Viena;2022-2-20;2;48.2082;16.3738
Viena;2022-2-21;2;48.2082;16.3738
Viena;2022-2-22;2;48.2082;16.3738
Viena;2022-2-23;2;48.2082;16.3738
Viena;2022-2-24;2;48.2082;16.3738
Viena;2022-2-25;0;48.2082;16.3738
Viena;2022-2-26;2;48.2082;16.3738
Viena;2022-2-27;-1;48.2082;16.3738
Viena;2022-2-28;0;48.2082;16.3738
Viena;2022-3-1;4;48.2082;16.3738
Viena;2022-3-2;1;48.2082;16.3738
Viena;2022-3-3;2;48.2082;16.3738
Viena;2022-3-4;4;48.2082;16.3738
Viena;2022-3-5;2;48.2082;16.3738
Viena;2022-3-6;7;48.2082;16.3738
Viena;2022-3-7;3;48.2082;16.3738
Viena;2022-3-8;4;48.2082;16.3738
Viena;2022-3-9;7;48.2082;16.3738
Viena;2022-3-10;1;48.2082;16.3738
Viena;2022-3-11;2;48.2082;16.3738
Viena;2022-3-12;2;48.2082;16.3738
Viena;2022-3-13;7;48.2082;16.3738
Viena;2022-3-14;1;48.2082;16.3738
Viena;2022-3-15;6;48.2082;16.3738
Viena;2022-3-16;1;48.2082;16.3738
Viena;2022-3-17;5;48.2082;16.3738
Viena;2022-3-18;3;48.2082;16.3738
Viena;2022-3-19;7;48.2082;16.3738
Viena;2022-3-20;1;48.2082;16.3738
Viena;2022-3-21;3;48.2082;16.3738
Viena;2022-3-22;5;48.2082;16.3738
Viena;2022-3-23;2;48.2082;16.3738
Viena;2022-3-24;2;48.2082;16.3738
Viena;2022-3-25;6;48.2082;16.3738
Viena;2022-3-26;2;48.2082;16.3738
Viena;2022-3-27;7;48.2082;16.3738
Viena;2022-3-28;6;48.2082;16.3738
Viena;2022-3-29;4;48.2082;16.3738
Viena;2022-3-30;5;48.2082;16.3738
Viena;2022-3-31;6;48.2082;16.3738
Viena;2022-4-1;11;48.2082;16.3738
Viena;2022-4-2;6;48.2082;16.3738
Viena;2022-4-3;13;48.2082;16.3738
Viena;2022-4-4;9;48.2082;16.3738
Viena;2022-4-5;13;48.2082;16.3738
Viena;2022-4-6;8;48.2082;16.3738
Viena;2022-4-7;7;48.2082;16.3738
Viena;2022-4-8;7;48.2082;16.3738
Viena;2022-4-9;7;48.2082;16.3738
Viena;2022-4-10;10;48.2082;16.3738
Viena;2022-4-11;6;48.2082;16.3738
Viena;2022-4-12;13;48.2082;16.3738
Viena;2022-4-13;13;48.2082;16.3738
Viena;2022-4-14;8;48.2082;16.3738
Viena;2022-4-15;12;48.2082;16.3738
Viena;2022-4-16;6;48.2082;16.3738
Viena;2022-4-17;13;48.2082;16.3738
Viena;2022-4-18;8;48.2082;16.3738
Viena;2022-4-19;7;48.2082;16.3738
Viena;2022-4-20;13;48.2082;16.3738
Viena;2022-4-21;11;48.2082;16.3738
Viena;2022-4-22;13;48.2082;16.3738
Viena;2022-4-23;10;48.2082;16.3738
Viena;2022-4-24;7;48.2082;16.3738
Viena;2022-4-25;9;48.2082;16.3738
Viena;2022-4-26;12;48.2082;16.3738
Viena;2022-4-27;6;48.2082;16.3738
Viena;2022-4-28;13;48.2082;16.3738
Viena;2022-4-29;12;48.2082;16.3738
Viena;2022-4-30;12;48.2082;16.3738
Viena;2022-5-1;15;48.2082;16.3738
Viena;2022-5-2;15;48.2082;16.3738
Viena;2022-5-3;18;48.2082;16.3738
Viena;2022-5-4;17;48.2082;16.3738
Viena;2022-5-5;14;48.2082;16.3738
Viena;2022-5-6;10;48.2082;16.3738
Viena;2022-5-7;11;48.2082;16.3738
Viena;2022-5-8;19;48.2082;16.3738
Viena;2022-5-9;19;48.2082;16.3738
Viena;2022-5-10;16;48.2082;16.3738
Viena;2022-5-11;9;48.2082;16.3738
Viena;2022-5-12;9;48.2082;16.3738
Viena;2022-5-13;15;48.2082;16.3738
Viena;2022-5-14;18;48.2082;16.3738
Viena;2022-5-15;19;48.2082;16.3738
Viena;2022-5-16;12;48.2082;16.3738
Viena;2022-5-17;13;48.2082;16.3738
Viena;2022-5-18;11;48.2082;16.3738
Viena;2022-5-19;16;48.2082;16.3738
Viena;2022-5-20;9;48.2082;16.3738
Viena;2022-5-21;12;48.2082;16.3738
Viena;2022-5-22;10;48.2082;16.3738
Viena;2022-5-23;13;48.2082;16.3738
Viena;2022-5-24;12;48.2082;16.3738
Viena;2022-5-25;17;48.2082;16.3738
Viena;2022-5-26;12;48.2082;16.3738
Viena;2022-5-27;18;48.2082;16.3738
Viena;2022-5-28;17;48.2082;16.3738
Viena;2022-5-29;13;48.2082;16.3738
Viena;2022-5-30;13;48.2082;16.3738
Viena;2022-5-31;10;48.2082;16.3738
Viena;2022-6-1;21;48.2082;16.3738
Viena;2022-6-2;20;48.2082;16.3738
Viena;2022-6-3;19;48.2082;16.3738
Viena;2022-6-4;13;48.2082;16.3738
Viena;2022-6-5;19;48.2082;16.3738
Viena;2022-6-6;13;48.2082;16.3738
Viena;2022-6-7;13;48.2082;16.3738
Viena;2022-6-8;20;48.2082;16.3738
Viena;2022-6-9;20;48.2082;16.3738
Viena;2022-6-10;17;48.2082;16.3738
Viena;2022-6-11;20;48.2082;16.3738
Viena;2022-6-12;21;48.2082;16.3738
Viena;2022-6-13;13;48.2082;16.3738
Viena;2022-6-14;22;48.2082;16.3738
Viena;2022-6-15;22;48.2082;16.3738
Viena;2022-6-16;21;48.2082;16.3738
Viena;2022-6-17;18;48.2082;16.3738
Viena;2022-6-18;15;48.2082;16.3738
Viena;2022-6-19;17;48.2082;16.3738
Viena;2022-6-20;18;48.2082;16.3738
Viena;2022-6-21;15;48.2082;16.3738
Viena;2022-6-22;19;48.2082;16.3738
Viena;2022-6-23;22;48.2082;16.3738
Viena;2022-6-24;20;48.2082;16.3738
Viena;2022-6-25;13;48.2082;16.3738
Viena;2022-6-26;15;48.2082;16.3738
Viena;2022-6-27;19;48.2082;16.3738
Viena;2022-6-28;21;48.2082;16.3738
Viena;2022-6-29;17;48.2082;16.3738
Viena;2022-6-30;20;48.2082;16.3738
Viena;2022-7-1;24;48.2082;16.3738
Viena;2022-7-2;15;48.2082;16.3738
Viena;2022-7-3;21;48.2082;16.3738
Viena;2022-7-4;18;48.2082;16.3738
Viena;2022-7-5;23;48.2082;16.3738
Viena;2022-7-6;23;48.2082;16.3738
Viena;2022-7-7;18;48.2082;16.3738
Viena;2022-7-8;18;48.2082;16.3738
Viena;2022-7-9;22;48.2082;16.3738
Viena;2022-7-10;21;48.2082;16.3738
Viena;2022-7-11;21;48.2082;16.3738
Viena;2022-7-12;18;48.2082;16.3738
Viena;2022-7-13;17;48.2082;16.3738
Viena;2022-7-14;24;48.2082;16.3738
Viena;2022-7-15;15;48.2082;16.3738
Viena;2022-7-16;15;48.2082;16.3738
Viena;2022-7-17;21;48.2082;16.3738
Viena;2022-7-18;21;48.2082;16.3738
Viena;2022-7-19;19;48.2082;16.3738
Viena;2022-7-20;22;48.2082;16.3738
Viena;2022-7-21;19;48.2082;16.3738
Viena;2022-7-22;15;48.2082;16.3738
Viena;2022-7-23;19;48.2082;16.3738
Viena;2022-7-24;23;48.2082;16.3738
Viena;2022-7-25;18;48.2082;16.3738
Viena;2022-7-26;17;48.2082;16.3738
Viena;2022-7-27;15;48.2082;16.3738
Viena;2022-7-28;20;48.2082;16.3738
Viena;2022-7-29;24;48.2082;16.3738
Viena;2022-7-30;18;48.2082;16.3738
Viena;2022-7-31;19;48.2082;16.3738
Viena;2022-8-1;16;48.2082;16.3738
Viena;2022-8-2;17;48.2082;16.3738
Viena;2022-8-3;20;48.2082;16.3738
Viena;2022-8-4;16;48.2082;16.3738
Viena;2022-8-5;22;48.2082;16.3738
Viena;2022-8-6;16;48.2082;16.3738
Viena;2022-8-7;18;48.2082;16.3738
Viena;2022-8-8;21;48.2082;16.3738
Viena;2022-8-9;15;48.2082;16.3738
Viena;2022-8-10;18;48.2082;16.3738
Viena;2022-8-11;21;48.2082;16.3738
Viena;2022-8-12;23;48.2082;16.3738
Viena;2022-8-13;20;48.2082;16.3738
Viena;2022-8-14;16;48.2082;16.3738
Viena;2022-8-15;23;48.2082;16.3738
Viena;2022-8-16;16;48.2082;16.3738
Viena;2022-8-17;21;48.2082;16.3738
Viena;2022-8-18;18;48.2082;16.3738
Viena;2022-8-19;19;48.2082;16.3738
Viena;2022-8-20;18;48.2082;16.3738
Viena;2022-8-21;22;48.2082;16.3738
Viena;2022-8-22;18;48.2082;16.3738
Viena;2022-8-23;17;48.2082;16.3738
Viena;2022-8-24;23;48.2082;16.3738
Viena;2022-8-25;16;48.2082;16.3738
Viena;2022-8-26;23;48.2082;16.3738
Viena;2022-8-27;17;48.2082;16.3738
Viena;2022-8-28;23;48.2082;16.3738
Viena;2022-8-29;18;48.2082;16.3738
Viena;2022-8-30;23;48.2082;16.3738
Viena;2022-8-31;21;48.2082;16.3738
Viena;2022-9-1;19;48.2082;16.3738
Viena;2022-9-2;18;48.2082;16.3738
Viena;2022-9-3;17;48.2082;16.3738
Viena;2022-9-4;16;48.2082;16.3738
Viena;2022-9-5;12;48.2082;16.3738
Viena;2022-9-6;17;48.2082;16.3738
Viena;2022-9-7;18;48.2082;16.3738
Viena;2022-9-8;12;48.2082;16.3738
Viena;2022-9-9;14;48.2082;16.3738
Viena;2022-9-10;19;48.2082;16.3738
Viena;2022-9-11;13;48.2082;16.3738
Viena;2022-9-12;11;48.2082;16.3738
Viena;2022-9-13;12;48.2082;16.3738
Viena;2022-9-14;19;48.2082;16.3738
Viena;2022-9-15;17;48.2082;16.3738
Viena;2022-9-16;17;48.2082;16.3738
Viena;2022-9-17;18;48.2082;16.3738
Viena;2022-9-18;16;48.2082;16.3738
Viena;2022-9-19;13;48.2082;16.3738
Viena;2022-9-20;11;48.2082;16.3738
Viena;2022-9-21;17;48.2082;16.3738
Viena;2022-9-22;12;48.2082;16.3738
Viena;2022-9-23;17;48.2082;16.3738
Viena;2022-9-24;14;48.2082;16.3738
Viena;2022-9-25;13;48.2082;16.3738
Viena;2022-9-26;13;48.2082;16.3738
Viena;2022-9-27;13;48.2082;16.3738
Viena;2022-9-28;16;48.2082;16.3738
Viena;2022-9-29;13;48.2082;16.3738
Viena;2022-9-30;14;48.2082;16.3738
Viena;2022-10-1;11;48.2082;16.3738
Viena;2022-10-2;9;48.2082;16.3738
Viena;2022-10-3;7;48.2082;16.3738
Viena;2022-10-4;9;48.2082;16.3738
Viena;2022-10-5;12;48.2082;16.3738
Viena;2022-10-6;8;48.2082;16.3738
Viena;2022-10-7;10;48.2082;16.3738
Viena;2022-10-8;10;48.2082;16.3738
Viena;2022-10-9;7;48.2082;16.3738
Viena;2022-10-10;10;48.2082;16.3738
Viena;2022-10-11;10;48.2082;16.3738
Viena;2022-10-12;13;48.2082;16.3738
Viena;2022-10-13;13;48.2082;16.3738
Viena;2022-10-14;13;48.2082;16.3738
Viena;2022-10-15;13;48.2082;16.3738
Viena;2022-10-16;13;48.2082;16.3738
Viena;2022-10-17;8;48.2082;16.3738
Viena;2022-10-18;9;48.2082;16.3738
Viena;2022-10-19;13;48.2082;16.3738
Viena;2022-10-20;13;48.2082;16.3738
Viena;2022-10-21;12;48.2082;16.3738
Viena;2022-10-22;13;48.2082;16.3738
Viena;2022-10-23;8;48.2082;16.3738
Viena;2022-10-24;10;48.2082;16.3738
Viena;2022-10-25;7;48.2082;16.3738
Viena;2022-10-26;8;48.2082;16.3738
Viena;2022-10-27;12;48.2082;16.3738
Viena;2022-10-28;12;48.2082;16.3738
Viena;2022-10-29;12;48.2082;16.3738
Viena;2022-10-30;8;48.2082;16.3738
Viena;2022-10-31;11;48.2082;16.3738
Viena;2022-11-1;6;48.2082;16.3738
Viena;2022-11-2;4;48.2082;16.3738
Viena;2022-11-3;2;48.2082;16.3738
Viena;2022-11-4;4;48.2082;16.3738
Viena;2022-11-5;4;48.2082;16.3738
Viena;2022-11-6;2;48.2082;16.3738
Viena;2022-11-7;2;48.2082;16.3738
Viena;2022-11-8;6;48.2082;16.3738
Viena;2022-11-9;4;48.2082;16.3738
Viena;2022-11-10;4;48.2082;16.3738
Viena;2022-11-11;2;48.2082;16.3738
Viena;2022-11-12;2;48.2082;16.3738
Viena;2022-11-13;6;48.2082;16.3738
Viena;2022-11-14;5;48.2082;16.3738
Viena;2022-11-15;3;48.2082;16.3738
Viena;2022-11-16;4;48.2082;16.3738
Viena;2022-11-17;6;48.2082;16.3738
Viena;2022-11-18;2;48.2082;16.3738
Viena;2022-11-19;2;48.2082;16.3738
Viena;2022-11-20;6;48.2082;16.3738
Viena;2022-11-21;3;48.2082;16.3738
Viena;2022-11-22;6;48.2082;16.3738
Viena;2022-11-23;2;48.2082;16.3738
Viena;2022-11-24;6;48.2082;16.3738
Viena;2022-11-25;2;48.2082;16.3738
Viena;2022-11-26;5;48.2082;16.3738
Viena;2022-11-27;6;48.2082;16.3738
Viena;2022-11-28;5;48.2082;16.3738
Viena;2022-11-29;4;48.2082;16.3738
Viena;2022-11-30;3;48.2082;16.3738
Viena;2022-12-1;0;48.2082;16.3738
Viena;2022-12-2;1;48.2082;16.3738
